release time,life loan,ITEM_AMOUNT
2015-05-04,30,1000
2015-04-07,30,300
2015-04-15,30,500
2015-05-18,30,300
2015-06-04,90,500
2015-04-15,30,3000
2015-04-30,30,500
2015-05-26,30,300
2015-05-19,60,300
2015-06-04,30,1000
2015-04-24,30,700
2015-05-14,30,1000
2015-05-11,30,500
2015-05-18,30,300
2015-05-15,30,2000
2015-04-19,90,700
2015-04-01,30,300
2015-03-27,60,500
2015-05-13,60,300
2015-05-19,30,300
2015-05-22,60,300
2015-05-27,30,300
2015-05-27,90,700
2015-04-02,30,2000
2015-06-09,30,300
2015-04-18,30,1000
2015-06-01,30,300
2015-04-26,90,5000
2015-05-25,30,500
2015-04-09,60,1000
2015-04-27,30,700
2015-04-09,90,500
2015-04-16,30,1000
2015-05-26,30,300
2015-03-27,30,300
2015-04-16,30,2000
2015-05-12,30,300
2015-05-13,30,300
2015-04-03,90,700
2015-04-10,30,500
2015-04-28,90,300
2015-04-08,90,500
2015-03-29,30,3000
2015-04-28,30,500
2015-05-15,30,300
2015-05-15,30,500
2015-04-29,30,2000
2015-04-16,60,300
2015-04-25,90,300
2015-04-14,30,500
2015-04-11,30,2000
2015-06-01,30,2000
2015-04-29,60,500
2015-05-06,90,300
2015-05-18,30,300
2015-04-01,30,1000
2015-05-11,30,1000
2015-04-16,30,1000
2015-03-27,30,500
2015-06-08,90,1000
2015-05-12,30,300
2015-05-21,30,700
2015-06-01,30,300
2015-04-09,90,700
2015-04-30,30,3000
2015-05-08,30,700
2015-04-26,30,300
2015-05-11,90,2000
2015-04-12,30,500
2015-04-24,30,1000
2015-04-01,90,1000
2015-05-11,90,1000
2015-06-02,30,300
2015-05-18,30,300
2015-04-09,60,500
2015-05-06,30,300
2015-04-03,90,300
2015-06-03,30,1000
2015-05-12,90,700
2015-05-11,30,300
2015-05-14,30,1000
2015-05-21,30,2000
2015-04-01,30,1000
2015-04-17,30,300
2015-04-17,90,300
2015-05-08,30,300
2015-05-21,90,700
2015-05-26,30,500
2015-03-27,30,500
2015-03-26,30,300
2015-03-30,90,700
2015-05-06,30,300
2015-04-01,30,300
2015-04-25,90,500
2015-04-14,90,300
2015-03-27,30,300
2015-05-07,90,1000
2015-04-16,30,300
2015-03-30,90,300
2015-05-04,30,300
2015-05-11,60,700
2015-05-21,90,500
2015-04-02,30,300
2015-03-30,30,300
2015-03-31,30,500
2015-04-27,30,300
2015-04-20,30,300
2015-06-02,30,1000
2015-05-20,90,500
2015-06-02,30,500
2015-04-10,30,300
2015-05-22,30,500
2015-04-01,30,700
2015-04-07,90,300
2015-05-27,30,500
2015-04-29,90,300
2015-06-01,30,300
2015-05-04,90,1000
2015-05-19,30,300
2015-04-15,30,300
2015-04-27,30,700
2015-04-16,90,500
2015-05-25,90,500
2015-04-20,30,700
2015-03-30,90,300
2015-03-27,30,700
2015-04-10,30,2000
2015-04-15,30,500
2015-04-02,30,300
2015-06-05,30,500
2015-04-07,30,500
2015-04-21,30,300
2015-04-09,30,300
2015-04-08,90,700
2015-04-03,30,300
2015-06-08,30,500
2015-06-08,90,700
2015-03-27,60,1000
2015-04-09,30,300
2015-04-22,90,500
2015-04-10,30,300
2015-04-13,90,500
2015-06-01,30,300
2015-06-02,30,700
2015-05-18,30,300
2015-03-26,90,500
2015-05-26,90,500
2015-03-30,30,300
2015-05-15,30,300
2015-05-29,30,300
2015-04-07,30,500
2015-04-24,30,300
2015-05-25,30,1000
2015-05-26,90,2000
2015-04-15,30,700
2015-04-17,30,1000
2015-04-09,30,500
2015-05-21,30,300
2015-04-23,90,500
2015-06-10,30,300
2015-04-18,90,300
2015-05-15,30,300
2015-05-26,90,300
2015-05-06,30,300
2015-05-11,90,700
2015-04-09,30,300
2015-04-03,90,1000
2015-04-30,90,700
2015-05-22,30,300
2015-06-02,60,700
2015-05-11,30,300
2015-04-29,30,1000
2015-05-25,30,500
2015-04-07,30,1000
2015-04-07,30,300
2015-05-06,60,700
2015-03-28,30,300
2015-04-21,30,700
2015-06-04,30,700
2015-04-30,90,1000
2015-04-07,30,600
2015-05-19,30,500
2015-05-14,30,300
2015-04-02,90,700
2015-03-31,30,500
2015-04-15,90,300
2015-03-27,30,1000
2015-06-03,30,300
2015-05-22,30,300
2015-06-09,90,1000
2015-04-03,60,700
2015-04-21,30,300
2015-04-27,30,300
2015-04-16,30,300
2015-05-08,30,700
2015-04-02,30,300
2015-04-08,90,1000
2015-05-14,30,300
2015-04-24,30,500
2015-03-28,30,500
2015-06-10,90,500
2015-03-31,30,300
2015-04-28,90,500
2015-04-09,30,700
2015-03-30,90,500
2015-04-22,60,500
2015-06-10,30,500
2015-03-31,90,300
2015-03-28,30,500
2015-05-29,30,700
2015-04-07,90,1000
2015-04-14,60,300
2015-04-17,30,300
2015-04-23,30,500
2015-04-18,90,500
2015-03-31,30,300
2015-06-01,30,500
2015-05-15,30,300
2015-06-09,30,1000
2015-03-28,30,700
2015-06-04,30,500
2015-04-02,30,300
2015-05-12,60,500
2015-05-05,90,300
2015-04-07,30,300
2015-04-28,30,300
2015-05-28,30,300
2015-03-28,60,700
2015-05-13,60,700
2015-04-22,30,700
2015-05-22,30,500
2015-05-06,30,300
2015-05-29,30,300
2015-06-01,30,300
2015-05-14,30,700
2015-05-14,30,300
2015-04-03,30,1000
2015-05-04,30,1000
2015-06-10,30,300
2015-04-19,30,1000
2015-05-25,30,500
2015-05-28,30,300
2015-04-24,90,1000
2015-04-23,30,300
2015-04-28,30,300
2015-05-18,30,500
2015-05-11,30,300
2015-05-20,30,300
2015-04-23,90,700
2015-06-05,30,3000
2015-05-25,30,500
2015-05-26,90,1000
2015-04-03,30,300
2015-04-13,30,300
2015-04-02,30,2000
2015-06-03,30,700
2015-04-01,30,300
2015-06-08,30,2000
2015-05-28,30,3000
2015-05-19,30,300
2015-06-09,90,500
2015-06-08,30,1000
2015-05-18,90,700
2015-04-19,30,500
2015-05-04,30,300
2015-04-01,30,500
2015-04-08,30,300
2015-06-05,30,500
2015-05-12,30,2000
2015-06-10,30,300
2015-05-29,30,300
2015-03-31,30,300
2015-06-10,90,300
2015-04-14,30,300
2015-04-16,30,700
2015-04-25,30,300
2015-04-10,90,1000
2015-05-14,30,300
2015-04-27,90,1000
2015-04-02,30,300
2015-04-28,60,300
2015-05-15,30,300
2015-06-01,90,500
2015-05-27,30,300
2015-04-30,90,300
2015-04-07,30,300
2015-04-09,30,700
2015-03-29,30,500
2015-06-02,30,1000
2015-04-21,30,300
2015-04-22,30,3000
2015-05-05,30,500
2015-05-28,30,300
2015-05-12,30,300
2015-04-13,90,500
2015-04-23,60,500
2015-05-28,30,300
2015-06-03,30,500
2015-05-11,90,1000
2015-04-19,30,300
2015-04-15,90,700
2015-05-20,90,500
2015-04-22,90,300
2015-05-29,90,500
2015-04-13,30,2000
2015-03-26,30,300
2015-04-08,30,300
2015-05-20,30,2000
2015-04-08,30,300
2015-04-28,90,1000
2015-06-08,90,700
2015-04-22,90,1000
2015-03-26,30,300
2015-02-09,30,700
2015-03-21,30,300
2015-03-05,30,1000
2015-02-13,30,300
2015-01-17,30,300
2015-03-02,90,700
2015-03-06,60,700
2015-01-30,60,300
2015-01-23,30,500
2015-03-24,90,300
2015-03-23,30,500
2015-02-28,30,300
2015-03-11,90,300
2015-03-19,30,300
2015-02-07,30,1000
2015-01-27,30,500
2015-03-17,30,300
2015-02-11,60,700
2015-01-30,90,500
2015-02-03,90,1000
2015-01-21,30,500
2015-03-20,90,300
2015-02-16,90,5000
2015-01-23,30,300
2015-01-18,30,1000
2015-03-11,30,300
2015-03-22,30,300
2015-01-24,30,1000
2015-02-13,30,300
2015-03-01,30,300
2015-03-02,30,1000
2015-02-16,90,1000
2015-01-30,90,700
2015-01-19,30,3000
2015-02-10,30,300
2015-03-12,30,700
2015-03-08,30,500
2015-03-23,30,1000
2015-03-07,90,300
2015-03-14,30,500
2015-02-27,30,3000
2015-02-02,30,500
2015-02-02,30,4000
2015-01-29,30,1000
2015-02-06,30,700
2015-03-10,30,700
2015-03-09,60,1000
2015-03-04,30,300
2015-01-17,30,1000
2015-03-22,30,300
2015-03-06,30,300
2015-03-12,30,300
2015-01-19,90,500
2015-01-25,30,300
2015-02-13,90,700
2015-02-27,30,500
2015-01-16,90,300
2015-01-29,60,1000
2015-02-10,90,500
2015-02-26,30,1000
2015-02-03,90,1000
2015-01-23,90,300
2015-01-30,90,700
2015-03-10,30,300
2015-03-11,90,3000
2015-03-17,90,300
2015-03-18,30,300
2015-02-08,30,300
2015-02-09,30,1000
2015-02-26,60,3000
2015-03-18,90,300
2015-02-04,90,300
2015-01-17,30,500
2015-01-26,30,2000
2015-01-22,30,3000
2015-02-03,30,300
2015-02-02,90,300
2015-03-18,30,500
2015-03-09,30,500
2015-01-30,60,700
2015-03-10,30,700
2015-02-05,90,500
2015-03-17,90,300
2015-02-04,30,300
2015-03-18,30,2000
2015-03-01,90,700
2015-03-26,90,2000
2015-01-24,90,700
2015-01-26,90,300
2015-02-07,30,2000
2015-01-19,30,1000
2015-01-28,30,300
2015-03-19,30,300
2015-01-23,90,500
2015-03-08,60,300
2015-03-03,30,500
2015-02-28,30,300
2015-03-18,30,300
2015-03-19,90,500
2015-03-13,60,500
2015-02-12,90,1000
2015-03-16,30,300
2015-02-05,30,300
2015-02-04,30,500
2015-03-11,30,700
2015-03-07,30,300
2015-01-22,30,300
2015-03-20,30,700
2015-01-17,30,500
2015-02-13,30,1000
2015-03-19,30,300
2015-03-15,90,500
2015-03-17,90,700
2015-02-10,30,500
2015-01-28,30,700
2015-03-05,60,1000
2015-02-28,30,500
2015-02-01,60,2000
2015-02-10,30,2000
2015-02-06,30,300
2015-01-17,30,300
2015-03-01,60,700
2015-01-23,30,500
2015-03-25,30,500
2015-03-18,90,300
2015-03-13,90,700
2015-03-03,30,300
2015-03-23,30,300
2015-01-27,30,1000
2015-01-20,90,500
2015-01-31,30,500
2015-01-28,30,1000
2015-01-30,30,700
2015-03-17,30,300
2015-02-15,30,3000
2015-03-12,90,2000
2015-03-05,30,1000
2015-03-26,30,1000
2015-02-14,30,300
2015-02-12,30,300
2015-03-23,30,300
2015-02-26,90,1000
2015-01-24,30,700
2015-01-16,30,300
2015-01-21,30,300
2015-03-06,30,300
2015-02-27,30,300
2015-01-19,90,500
2015-01-19,30,500
2015-03-17,90,300
2015-01-16,30,1000
2015-03-15,30,500
2015-03-26,30,300
2015-02-12,30,300
2015-03-05,30,500
2015-03-25,30,500
2015-01-27,30,700
2015-03-10,90,2000
2015-02-11,30,500
2015-02-05,30,500
2015-02-11,30,300
2015-02-26,30,1000
2015-03-25,90,700
2015-02-11,30,1000
2015-03-06,90,1000
2015-03-06,30,500
2015-01-27,30,2000
2015-01-24,30,300
2015-03-06,30,300
2015-01-18,30,300
2015-03-02,30,500
2015-03-03,30,300
2015-03-24,90,700
2015-02-09,30,300
2015-01-30,60,500
2015-03-04,30,300
2015-03-04,90,500
2015-02-27,30,300
2015-01-28,30,1000
2015-03-02,30,500
2015-02-12,30,700
2015-03-20,30,300
2015-03-09,30,2000
2015-01-20,30,1000
2015-01-21,30,500
2015-03-04,30,300
2015-02-27,90,300
2015-03-20,30,300
2015-03-22,90,300
2015-03-19,90,300
2015-03-08,30,300
2015-03-25,30,700
2015-03-19,30,300
2015-02-28,30,300
2015-03-16,30,700
2015-01-31,30,700
2015-03-04,30,500
2015-01-17,30,500
2015-02-26,90,1000
2015-03-17,30,300
2015-03-14,30,700
2015-03-06,30,500
2015-01-28,30,300
2015-01-27,30,600
2015-03-04,30,2000
2015-01-22,90,700
2015-01-24,30,500
2015-02-04,30,300
2015-03-13,30,700
2015-03-03,30,300
2015-02-15,30,700
2015-02-03,30,700
2015-03-14,30,300
2015-03-17,30,500
2015-03-13,30,700
2015-03-14,30,300
2015-02-06,90,700
2015-03-02,30,1000
2015-02-04,30,1000
2015-02-06,90,700
2015-01-21,90,300
2015-03-05,30,700
2015-03-26,30,500
2015-01-29,30,300
2015-03-11,90,500
2015-03-14,90,700
2015-03-20,90,1000
2015-03-09,30,500
2015-03-10,60,700
2015-02-11,60,2000
2015-03-17,30,300
2015-01-21,30,500
2015-03-20,30,500
2015-03-07,90,1000
2015-03-16,90,700
2015-03-20,90,700
2015-03-20,30,300
2015-02-06,30,1000
2015-01-28,90,300
2015-02-15,30,1000
2015-02-16,30,300
2015-01-20,30,500
2015-03-07,90,500
2015-03-18,30,700
2015-03-03,30,1000
2015-03-26,60,500
2015-03-11,30,300
2015-03-16,30,500
2015-03-18,30,300
2015-03-25,30,1000
2015-02-08,30,300
2015-02-04,90,300
2015-02-13,90,300
2015-02-03,90,300
2015-03-23,90,500
2015-01-28,90,1000
2015-03-10,30,1000
2015-03-05,30,2000
2015-02-02,60,300
2015-02-11,30,1000
2015-03-12,30,300
2015-03-20,90,4000
2015-03-13,30,300
2015-03-03,30,300
2015-03-21,30,2000
2015-02-07,60,1000
2015-03-24,30,300
2015-02-04,90,300
2015-02-06,90,300
2015-02-16,30,3000
2015-02-28,30,300
2015-01-25,30,300
2015-01-22,30,500
2015-02-10,90,500
2015-01-31,30,300
2015-01-20,60,500
2015-01-20,30,500
2015-01-23,30,300
2015-03-23,30,300
2015-02-10,60,500
2015-01-20,30,300
2015-03-19,30,700
2015-01-25,60,500
2015-01-20,90,700
2015-02-28,30,500
2015-03-24,30,1000
2015-01-28,30,500
2015-02-05,30,2000
2015-01-30,30,500
2015-02-14,30,300
2015-01-19,30,1000
2015-01-26,30,300
2015-02-04,30,5000
2015-01-30,30,300
2015-01-19,90,300
2015-01-17,30,300
2015-01-31,90,300
2015-03-12,30,500
2015-02-13,30,700
2015-03-19,30,300
2015-01-29,90,300
2015-03-26,30,700
2015-02-03,90,700
2015-03-24,30,1000
2015-03-07,30,700
2015-02-11,30,700
2015-03-14,90,300
2015-02-11,90,300
2015-02-28,30,300
2015-02-26,90,2000
2015-02-02,30,500
2015-03-06,30,300
2015-02-05,90,500
2015-02-05,30,1000
2015-02-10,30,500
2015-02-07,30,300
2015-02-26,30,300
2015-01-30,30,500
2015-01-27,60,300
2015-03-14,60,500
2015-02-11,60,300
2015-03-19,90,300
2015-03-19,90,300
2015-01-25,90,300
2015-02-16,30,500
2015-02-26,30,500
2015-02-14,90,300
2015-03-07,90,500
2015-02-27,30,1000
2015-01-29,30,300
2015-02-08,30,700
2015-01-29,30,500
2015-03-23,30,1000
2015-02-16,30,300
2015-02-26,30,300
2015-01-16,90,500
2015-01-20,30,2000
2015-01-18,90,300
2015-02-11,30,300
2015-02-05,30,300
2015-03-13,60,2000
2015-03-11,90,500
2015-01-21,30,700
2015-03-12,30,500
2015-02-26,30,500
2015-01-29,60,300
2015-02-09,30,300
2015-01-26,30,300
2015-03-03,30,500
2015-02-06,30,700
2015-01-18,30,1000
2015-01-22,30,1000
2015-02-10,30,300
2015-02-12,30,300
2015-03-06,60,300
2015-03-06,30,1000
2015-03-04,30,300
2015-03-09,30,500
2015-03-24,30,1000
2015-03-04,90,1000
2015-01-23,90,300
2015-01-25,30,300
2015-03-05,60,300
2015-01-27,30,300
2015-03-16,30,500
2015-01-28,30,700
2015-02-06,30,500
2015-03-24,90,500
2015-02-10,30,300
2015-03-05,30,700
2015-01-29,30,1000
2015-03-20,30,700
2015-02-03,60,700
2015-01-20,30,300
2015-02-15,30,300
2015-02-03,30,300
2015-01-23,30,300
2015-01-28,90,700
2015-01-19,90,500
2015-02-27,90,500
2015-03-05,90,500
2015-02-14,30,500
2015-02-12,30,300
2015-02-05,90,500
2015-01-30,30,300
2015-01-17,30,300
2015-01-20,60,2000
2015-02-04,30,1000
2015-01-25,30,700
2015-03-07,90,300
2015-01-20,30,500
2015-03-02,30,300
2015-03-25,30,300
2015-02-27,30,300
2015-02-27,60,700
2015-03-13,30,500
2015-03-25,30,300
2015-02-04,90,1000
2015-02-08,30,300
2015-02-07,90,300
2015-02-09,30,700
2015-02-12,30,500
2015-02-08,30,500
2015-01-22,90,700
2015-01-29,90,3000
2015-03-18,30,300
2015-03-24,30,500
2015-03-16,30,2000
2015-02-12,30,1000
2015-03-25,60,700
2015-01-31,90,500
2015-02-02,60,700
2015-02-27,30,700
2015-01-22,90,1000
2015-02-08,30,700
2015-03-05,30,2000
2015-01-31,30,500
2015-03-19,30,1000
2015-01-27,30,1000
2015-02-14,30,300
2015-01-27,30,500
2015-03-11,30,300
2015-01-30,30,300
2015-02-03,30,500
2015-03-06,30,300
2015-02-14,30,300
2015-03-04,30,1000
2015-02-13,30,300
2015-02-05,90,300
2015-03-13,30,300
2015-02-05,60,300
2015-03-21,90,300
2015-03-13,90,300
2015-01-17,30,300
2015-03-17,30,2000
2015-01-30,30,3000
2015-03-10,90,500
2015-03-09,90,2000
2015-03-01,30,700
2015-03-23,30,5000
2015-02-03,90,1000
2015-01-16,30,1000
2015-03-19,60,2000
2015-01-26,30,700
2015-01-24,30,300
2015-01-26,30,300
2015-01-23,30,500
2015-03-11,90,500
2015-02-04,60,700
2015-03-21,30,300
2015-03-01,30,300
2015-02-07,90,500
2015-03-05,30,300
2015-03-09,90,500
2015-01-29,30,500
2015-02-12,90,300
2015-03-15,30,700
2015-01-31,30,300
2015-02-06,90,300
2015-03-10,90,500
2015-02-09,30,700
2015-02-05,90,300
2015-02-06,60,1000
2015-01-23,60,500
2015-02-03,30,2000
2015-03-24,30,500
2015-03-24,30,500
2015-03-12,60,700
2015-02-10,90,300
2015-03-04,90,1000
2015-01-21,30,300
2015-01-22,30,300
2015-01-22,30,1000
2015-02-28,90,300
2015-02-07,30,300
2015-02-01,30,1000
2015-03-02,60,700
2015-03-03,30,700
2015-03-13,90,500
2015-02-06,90,1000
2015-02-04,30,500
2015-02-07,30,300
2015-02-02,30,700
2015-03-04,90,500
2015-01-20,30,300
2015-03-09,90,700
2015-03-19,90,500
2015-02-09,30,300
2015-02-03,30,300
2015-03-16,30,300
2015-03-26,30,300
2015-03-05,60,700
2015-02-13,30,700
2015-03-21,30,500
2015-02-28,30,300
2015-01-28,30,1000
2015-03-25,30,700
2015-01-16,90,700
2015-02-06,30,300
2015-03-02,30,300
2014-11-25,30,500
2014-11-27,30,300
2015-01-10,30,500
2015-01-06,90,500
2014-11-18,30,500
2014-12-26,30,700
2015-01-04,60,1000
2014-11-17,30,500
2014-11-21,30,2000
2014-12-23,90,500
2014-12-26,30,300
2014-12-27,30,300
2014-12-19,30,500
2014-12-02,90,2000
2015-01-13,60,1000
2014-12-23,30,500
2014-12-26,90,1000
2015-01-15,30,300
2014-12-25,30,500
2014-12-06,90,500
2014-11-19,30,2000
2014-12-12,30,300
2014-12-24,30,500
2014-12-16,30,300
2014-11-20,30,700
2014-11-19,30,500
2014-12-15,30,700
2015-01-14,30,300
2014-11-28,30,500
2014-12-01,30,300
2014-12-03,30,1000
2014-11-28,30,1000
2014-11-24,30,1000
2014-11-19,90,500
2014-12-24,30,1000
2014-12-13,60,500
2014-12-10,90,500
2014-12-10,60,500
2014-12-18,30,500
2014-11-24,30,700
2014-12-04,30,500
2014-12-24,30,500
2014-12-30,30,500
2014-12-16,30,300
2015-01-13,30,500
2014-11-18,30,700
2015-01-14,30,300
2014-12-17,30,1000
2014-12-04,90,500
2015-01-13,90,500
2015-01-04,30,1000
2014-12-08,30,300
2014-12-03,90,2000
2014-11-25,30,500
2014-12-17,90,700
2014-12-15,30,500
2014-11-16,30,300
2014-12-22,60,1000
2014-12-01,30,1000
2014-11-29,30,700
2014-12-10,90,300
2014-12-18,30,700
2014-11-27,30,300
2015-01-12,30,300
2015-01-14,30,300
2014-12-03,30,500
2015-01-08,30,300
2014-12-02,30,300
2014-12-10,30,700
2014-11-20,30,700
2014-12-17,30,300
2014-12-05,60,300
2014-12-31,30,700
2015-01-15,30,500
2014-12-19,30,300
2014-12-04,90,500
2014-12-10,30,500
2014-12-24,60,2000
2015-01-09,90,500
2015-01-15,30,700
2014-12-08,90,2000
2014-12-25,30,1000
2015-01-08,30,500
2014-12-09,30,300
2015-01-07,30,500
2014-12-19,90,300
2014-11-28,30,1000
2014-12-24,90,500
2014-11-20,30,300
2015-01-04,90,300
2014-12-26,30,300
2015-01-08,30,300
2014-11-25,30,1000
2014-12-19,30,500
2014-12-23,30,700
2014-12-03,60,1000
2014-12-11,30,500
2015-01-14,30,300
2014-12-19,30,300
2014-12-02,90,700
2014-12-25,30,300
2014-11-18,30,1000
2014-11-29,30,500
2015-01-16,90,300
2014-12-18,30,300
2014-12-16,30,700
2014-11-26,90,700
2014-12-16,90,3000
2014-12-18,30,300
2014-11-21,30,500
2014-11-21,30,1000
2015-01-05,90,500
2015-01-08,30,2000
2015-01-08,30,300
2014-12-16,90,300
2015-01-13,30,500
2014-12-23,30,300
2014-12-03,90,500
2014-11-27,30,500
2014-12-02,30,500
2014-12-24,90,1000
2015-01-04,30,300
2014-12-17,30,700
2015-01-12,30,300
2014-12-23,30,300
2014-12-04,30,300
2014-12-22,30,700
2014-12-06,30,1000
2014-12-22,30,300
2015-01-13,30,300
2015-01-12,30,300
2014-11-30,30,300
2014-11-21,30,500
2014-12-23,30,1000
2015-01-06,30,700
2014-12-17,60,300
2015-01-05,30,500
2014-12-10,30,300
2014-11-27,30,700
2014-12-30,30,300
2015-01-06,30,300
2014-11-24,30,1000
2014-11-24,30,300
2015-01-04,90,500
2014-11-26,30,500
2014-12-20,30,300
2014-12-13,90,500
2014-11-28,30,1000
2014-12-04,30,500
2014-12-30,30,4000
2015-01-09,30,300
2015-01-06,90,700
2014-12-30,30,500
2014-12-23,30,300
2015-01-07,90,300
2015-01-11,30,700
2014-11-30,30,700
2014-11-23,60,300
2014-12-15,30,500
2014-12-30,90,300
2014-11-19,30,1000
2015-01-05,60,2000
2015-01-12,30,700
2015-01-05,30,300
2015-01-07,60,700
2014-11-19,30,1000
2014-12-19,30,2000
2014-11-25,30,300
2014-12-06,30,700
2015-01-08,30,300
2014-12-03,30,300
2014-11-28,60,500
2014-12-02,30,300
2014-12-26,30,1000
2014-12-10,30,1000
2015-01-14,30,700
2014-11-22,30,300
2014-12-15,60,300
2014-11-28,60,700
2014-12-06,30,300
2015-01-05,30,3000
2014-12-18,30,300
2014-12-20,90,700
2015-01-06,30,1000
2015-01-04,30,300
2014-12-25,60,1000
2015-01-08,30,300
2014-12-23,90,700
2014-12-16,90,700
2015-01-04,30,500
2014-11-16,30,300
2014-12-22,90,700
2014-12-05,30,300
2014-12-09,30,700
2014-12-22,30,1000
2014-12-31,60,700
2014-12-16,30,1000
2014-12-15,90,1000
2014-12-17,30,500
2014-12-15,90,300
2014-12-10,60,500
2014-12-24,30,500
2014-12-08,60,1000
2015-01-05,30,700
2014-12-16,60,700
2014-12-30,30,1000
2014-12-30,30,500
2014-12-03,90,700
2015-01-15,90,300
2014-12-08,30,500
2014-11-24,90,700
2014-12-05,30,300
2014-11-17,30,500
2014-12-21,30,700
2015-01-06,30,1000
2015-01-13,30,300
2014-12-22,30,1000
2015-01-09,90,300
2015-01-14,30,500
2014-12-17,30,500
2015-01-09,30,500
2015-01-15,30,1000
2014-11-19,30,700
2014-11-20,30,300
2015-01-14,60,6000
2014-12-02,30,300
2014-11-28,90,300
