release time,life loan,ITEM_AMOUNT,MONEY_RATE
2015-05-01,180,300000,16.8
2015-05-03,90,300000,16.8
2015-05-03,30,200000,16.8
2015-05-04,30,200000,16.8
2015-05-05,90,300000,16.8
2015-05-05,30,200000,16.8
2015-05-06,90,300000,16.8
2015-05-06,30,200000,16.8
2015-05-07,90,300000,16.8
2015-05-07,30,200000,16.8
2015-05-08,90,300000,16.8
2015-05-08,30,200000,16.8
2015-05-09,90,300000,16.8
2015-05-09,30,200000,16.8
2015-05-10,180,500000,5
2015-05-10,360,500000,8
2015-05-11,360,500000,7
2015-05-12,360,500000,7
2015-05-14,180,500000,5
2015-05-16,360,500000,7
2015-05-18,360,500000,7
2015-05-01,360,500000,7
2014-12-01,180,300000,16.8
2015-04-08,30,200000,16.8
2013-06-06,30,300000,20
2013-06-06,90,1000000,20
2013-06-06,90,700000,20
2013-06-06,90,50000,20
2013-06-06,90,500000,20
2013-06-06,90,500000,20
2013-06-06,60,1000000,20
2013-06-06,60,500000,20
2013-06-06,60,200000,20
2013-06-06,90,300000,20
2013-06-07,60,200000,20
2013-06-07,90,200000,20
2013-06-07,60,200000,20
2013-06-07,90,470000,20
2013-06-07,90,500000,20
2013-06-08,90,200000,20
2013-06-08,90,500000,20
2013-06-08,30,200000,20
2013-06-08,60,200000,20
2013-06-08,90,200000,20
2013-06-08,30,200000,20
2013-06-09,60,200000,20
2013-06-09,90,200000,20
2013-06-09,90,500000,20
2013-06-09,90,300000,20
2013-06-09,90,100000,20
2013-06-09,30,100000,20
2013-06-09,60,200000,20
2013-06-09,60,500000,20
2013-06-09,90,200000,20
2013-06-09,30,50000,20
2013-06-09,90,300000,20
2013-06-09,60,130000,20
2013-06-10,30,100000,20
2013-06-10,60,300000,20
2013-06-10,60,200000,20
2013-06-10,60,200000,20
2013-06-13,30,100000,20
2013-06-13,60,200000,20
2013-06-13,90,300000,20
2013-06-13,30,300000,20
2013-06-13,90,150000,20
2013-06-13,90,500000,20
2013-06-13,60,300000,20
2013-06-14,30,200000,20
2013-06-14,90,500000,20
2013-06-14,60,200000,20
2013-06-14,60,500000,20
2013-06-14,90,200000,20
2013-06-14,60,300000,20
2013-06-14,90,200000,20
2013-06-15,30,200000,20
2013-06-15,60,200000,20
2013-06-15,90,300000,20
2013-06-15,90,200000,20
2013-06-15,90,500000,20
2013-06-15,90,300000,20
2013-06-16,30,200000,20
2013-06-16,60,200000,20
2013-06-16,90,300000,20
2013-06-17,60,100000,20
2013-06-17,30,100000,20
2013-06-17,90,100000,20
2013-06-17,60,200000,20
2013-06-18,30,200000,20
2013-06-18,60,200000,20
2013-06-18,90,200000,20
2013-06-18,90,500000,20
2013-06-18,60,300000,20
2013-06-19,60,100000,20
2013-06-19,60,500000,20
2013-06-19,90,300000,20
2013-06-19,30,100000,20
2013-06-19,90,100000,20
2013-06-19,30,100000,20
2013-06-20,30,100000,20
2013-06-20,60,100000,20
2013-06-20,60,100000,20
2013-06-20,90,500000,20
2013-06-20,30,100000,20
2013-06-20,30,300000,20
2013-06-21,90,200000,20
2013-06-21,60,500000,20
2013-06-21,60,100000,20
2013-06-21,30,200000,20
2013-06-21,90,500000,20
2013-06-21,90,450000,20
2013-06-22,60,100000,20
2013-06-22,30,200000,20
2013-06-22,90,200000,20
2013-06-22,60,300000,20
2013-06-23,60,100000,20
2013-06-23,90,100000,20
2013-06-23,30,150000,20
2013-06-24,30,300000,20
2013-06-24,60,200000,20
2013-06-24,90,200000,20
2013-06-24,90,300000,20
2013-06-24,90,100000,20
2013-06-25,30,200000,20
2013-06-25,60,100000,20
2013-06-25,90,300000,20
2013-06-26,30,200000,20
2013-06-26,90,200000,20
2013-06-26,90,300000,20
2013-06-26,60,100000,20
2013-06-26,90,300000,20
2013-06-28,60,100000,20
2013-06-28,30,100000,20
2013-06-28,90,100000,20
2013-06-28,90,300000,20
2013-06-28,90,100000,20
2013-06-28,90,100000,20
2013-06-29,60,100000,20
2013-06-29,90,100000,20
2013-06-29,90,200000,20
2013-06-30,30,100000,20
2013-06-30,90,200000,20
2013-07-01,90,200000,20
2013-07-01,60,200000,20
2013-07-01,90,400000,20
2013-07-01,90,200000,20
2013-07-01,30,100000,20
2013-07-02,30,100000,20
2013-07-02,30,100000,20
2013-07-02,90,200000,20
2013-07-02,90,200000,20
2013-07-03,30,200000,20
2013-07-03,60,100000,20
2013-07-03,30,300000,20
2013-07-03,60,300000,20
2013-07-04,90,300000,20
2013-07-04,30,200000,20
2013-07-05,90,200000,20
2013-07-05,90,500000,20
2013-07-05,90,300000,20
2013-07-05,30,200000,20
2013-07-07,60,100000,20
2013-07-06,30,200000,20
2013-07-06,90,500000,20
2013-07-08,30,2888888,22
2013-07-09,30,1800000,22
2013-07-09,180,500000,22
2013-07-10,30,1200000,22
2013-07-10,90,200000,22
2013-07-10,60,100000,22
2013-07-11,60,1000000,22
2013-07-12,30,100000,22
2013-07-12,90,1100000,22
2013-07-15,30,300000,22
2013-07-15,60,1200000,22
2013-07-16,30,500,12
2013-07-16,90,200000,22
2013-07-17,30,1000000,22
2013-07-18,180,500000,22
2013-07-20,30,200000,22
2013-07-20,90,1000000,22
2013-07-20,60,100000,22
2013-07-23,30,200000,22
2013-07-24,30,200000,22
2013-07-24,30,200000,22
2013-07-25,90,1000000,22
2013-07-25,60,100000,22
2013-07-26,30,100000,22
2013-07-26,30,200000,22
2013-07-28,30,200000,22
2013-07-29,60,1000000,22
2013-07-29,30,200000,22
2013-07-29,90,200000,22
2013-07-31,30,200000,22
2013-08-02,30,1000000,22
2013-08-02,180,200000,22
2013-08-02,180,200000,22
2013-08-02,90,200000,22
2013-08-02,30,1300000,22
2013-08-03,180,200000,22
2013-08-03,30,200000,22
2013-08-04,60,200000,22
2013-08-04,90,200000,22
2013-08-05,30,1100000,22
2013-08-05,30,200000,22
2013-08-06,60,100000,22
2013-08-06,180,100000,22
2013-08-06,90,500000,22
2013-08-06,30,200000,22
2013-08-07,30,1500000,22
2013-08-08,180,100000,18
2013-08-08,90,1000000,18
2013-08-08,60,150000,18
2013-08-08,30,300000,18
2013-08-09,30,100000,18
2013-08-10,30,150000,18
2013-08-11,180,200000,18
2013-08-11,90,200000,18
2013-08-10,30,200000,18
2013-08-12,30,1000000,18
2013-08-12,30,800000,18
2013-08-13,30,200000,18
2013-08-14,60,1000000,18
2013-08-15,30,300000,18
2013-08-16,60,100000,18
2013-08-17,30,300000,18
2013-08-17,90,800000,18
2013-08-19,180,100000,18
2013-08-19,30,1000000,18
2013-08-19,30,600000,18
2013-08-19,90,100000,18
2013-08-20,30,100000,18
2013-08-20,90,800000,18
2013-08-20,60,100000,18
2013-08-21,90,100000,18
2013-08-20,30,100000,18
2013-08-21,30,700000,18
2013-08-26,90,1000000,18
2013-08-27,30,200000,18
2013-08-27,60,100000,18
2013-08-27,30,200000,18
2013-08-28,90,200000,18
2013-08-28,30,200000,18
2013-08-29,90,1000000,18
2013-08-30,30,1500000,18
2013-08-30,30,200000,18
2013-08-30,60,100000,18
2013-09-01,30,200000,18
2013-09-02,90,120000,18
2013-09-02,90,100000,18
2013-09-03,60,100000,18
2013-09-03,90,100000,18
2013-09-03,30,4000000,18
2013-09-03,30,4000000,18
2013-09-04,60,100000,18
2013-09-04,90,100000,18
2013-09-06,30,100000,18
2013-09-07,90,2000000,18
2013-09-07,30,100000,18
2013-09-09,60,100000,16.8
2013-09-09,90,200000,16.8
2013-09-09,30,1000000,16.8
2013-09-10,30,200000,16.8
2013-09-11,90,1000000,16.8
2013-09-13,30,400000,16.8
2013-09-13,30,1000000,16.8
2013-09-16,60,800000,16.8
2013-09-16,30,200000,16.8
2013-09-16,90,100000,16.8
2013-09-18,30,100000,16.8
2013-09-17,90,100000,16.8
2013-09-18,30,1500000,16.8
2013-09-18,60,100000,16.8
2013-09-20,30,1000000,16.8
2013-09-24,30,150000,16.8
2013-09-24,60,1000000,20
2013-09-24,60,1000000,20
2013-09-26,90,100000,16.8
2013-09-26,60,1000000,20
2013-09-26,90,100000,16.8
2013-09-27,90,100000,16.8
2013-09-28,30,100000,16.8
2013-09-28,60,100000,16.8
2013-09-29,60,100000,16.8
2013-09-29,30,150000,16.8
2013-09-30,90,700000,20
2013-10-01,90,1800000,16.8
2013-10-01,30,400000,16.8
2013-10-01,60,1000000,16.8
2013-10-04,30,1000000,16.8
2013-10-04,30,100000,16.8
2013-10-05,60,900000,16.8
2013-10-05,30,200000,16.8
2013-10-06,30,1000000,16.8
2013-10-09,90,200000,16.8
2013-10-09,30,300000,16.8
2013-10-09,60,1000000,16.8
2013-10-09,30,200000,16.8
2013-10-10,30,1800000,16.8
2013-10-11,90,800000,16.8
2013-10-12,60,100000,16.8
2013-10-12,30,200000,16.8
2013-10-14,30,1000000,16.8
2013-10-16,30,200000,16.8
2013-10-16,90,800000,16.8
2013-10-18,30,200000,16.8
2013-10-19,60,100000,16.8
2013-10-21,30,800000,16.8
2013-10-22,90,100000,16.8
2013-10-22,30,200000,16.8
2013-10-23,30,600000,16.8
2013-10-24,60,500000,16.8
2013-10-26,60,100000,16.8
2013-10-26,90,500000,16.8
2013-10-27,30,100000,16.8
2013-10-29,90,100000,16.8
2013-10-29,30,600000,16.8
2013-10-31,30,150000,16.8
2013-11-01,30,600000,16.8
2013-11-02,30,100000,16.8
2013-11-02,60,100000,16.8
2013-11-03,90,100000,16.8
2013-11-03,30,100000,16.8
2013-11-04,30,600000,16.8
2013-11-05,60,100000,16.8
2013-11-05,30,100000,16.8
2013-11-06,30,800000,16.8
2013-11-09,30,100000,16.8
2013-11-09,60,100000,16.8
2013-11-09,60,100000,16.8
2013-11-09,30,100000,16.8
2013-11-11,30,1111100,16.8
2013-11-12,90,100000,16.8
2013-11-12,30,100000,16.8
2013-11-13,60,100000,16.8
2013-11-13,30,100000,16.8
2013-11-13,90,700000,16.8
2013-11-15,30,600000,16.8
2013-11-16,60,100000,16.8
2013-11-16,30,100000,16.8
2013-11-17,30,100000,16.8
2013-11-18,90,100000,16.8
2013-11-18,30,600000,16.8
2013-11-19,180,150000,16.8
2013-11-19,60,500000,16.8
2013-11-20,30,600000,16.8
2013-11-22,180,150000,16.8
2013-11-22,30,800000,16.8
2013-11-23,60,100000,16.8
2013-11-24,30,600000,16.8
2013-11-25,90,600000,16.8
2013-11-25,30,600000,16.8
2013-11-27,30,500000,16.8
2013-11-28,90,500000,16.8
2013-11-28,30,150000,16.8
2013-11-29,180,100000,16.8
2013-12-01,30,500000,16.8
2013-12-02,90,500000,16.8
2013-12-02,30,500000,16.8
2013-12-03,30,500000,16.8
2013-12-06,30,100000,16.8
2013-12-06,30,500000,16.8
2013-12-07,dynamic,500,1
2013-12-07,dynamic,4500,1
2013-12-09,30,300000,16.8
2013-12-09,30,300000,16.8
2013-12-10,30,300000,16.8
2013-12-10,90,300000,16.8
2013-12-11,30,300000,16.8
2013-12-11,30,300000,16.8
2013-12-12,30,300000,16.8
2013-12-12,90,300000,16.8
2013-12-12,30,300000,16.8
2013-12-13,30,300000,16.8
2013-12-13,60,100000,16.8
2013-12-14,30,300000,16.8
2013-12-16,30,300000,16.8
2013-12-16,90,300000,16.8
2013-12-18,30,300000,16.8
2013-12-19,90,300000,16.8
2013-12-19,30,300000,16.8
2013-12-19,90,300000,16.8
2013-12-20,60,100000,16.8
2013-12-20,30,300000,16.8
2013-12-21,30,300000,16.8
2013-12-23,30,300000,16.8
2013-12-24,90,300000,16.8
2013-12-25,30,300000,16.8
2013-12-26,30,300000,16.8
2013-12-27,90,300000,16.8
2013-12-28,60,300000,16.8
2013-12-28,30,300000,16.8
2013-12-29,90,300000,16.8
2013-12-30,30,100000,16.8
2014-01-01,60,300000,16.8
2014-01-01,90,300000,16.8
2014-01-01,30,100000,16.8
2014-01-02,90,300000,16.8
2014-01-03,30,300000,16.8
2014-01-06,30,300000,16.8
2014-01-08,60,200000,16.8
2014-01-09,90,200000,16.8
2014-01-09,30,300000,16.8
2014-01-10,30,300000,16.8
2014-01-11,90,300000,16.8
2014-01-11,30,300000,16.8
2014-01-11,60,200000,16.8
2014-01-14,30,300000,16.8
2014-01-15,90,300000,16.8
2014-01-15,60,200000,16.8
2014-01-16,30,300000,16.8
2014-01-18,60,200000,16.8
2014-01-18,90,300000,16.8
2014-01-18,30,300000,16.8
2014-01-20,30,300000,16.8
2014-01-20,90,300000,16.8
2014-01-21,90,300000,16.8
2014-01-22,60,300000,16.8
2014-01-22,30,300000,16.8
2014-01-26,90,200000,16.8
2014-01-26,30,200000,16.8
2014-01-27,30,300000,16.8
2014-01-27,90,200000,16.8
2014-01-27,60,200000,16.8
2014-01-28,60,1000000,16.8
2014-01-28,90,1000000,16.8
2014-01-28,30,1000000,16.8
2014-02-08,30,200000,16.8
2014-02-09,60,100000,16.8
2014-02-09,30,300000,16.8
2014-02-10,90,300000,16.8
2014-02-10,30,200000,16.8
2014-02-11,60,100000,16.8
2014-02-11,90,300000,16.8
2014-02-12,30,300000,16.8
2014-02-12,90,300000,16.8
2014-02-13,30,200000,16.8
2014-02-13,30,200000,16.8
2014-02-13,90,500000,16.8
2014-02-14,30,200000,16.8
2014-02-14,90,500000,16.8
2014-02-15,60,150000,16.8
2014-02-15,30,300000,16.8
2014-02-16,30,300000,16.8
2014-02-16,90,500000,16.8
2014-02-17,90,500000,16.8
2014-02-18,30,300000,16.8
2014-02-19,30,300000,16.8
2014-02-19,90,300000,16.8
2014-02-20,30,300000,16.8
2014-02-20,60,200000,16.8
2014-02-21,30,300000,16.8
2014-02-21,90,300000,16.8
2014-02-21,30,300000,16.8
2014-02-22,90,300000,16.8
2014-02-22,30,300000,16.8
2014-02-24,90,300000,16.8
2014-02-25,30,200000,16.8
2014-02-25,90,300000,16.8
2014-02-26,90,300000,16.8
2014-02-26,30,300000,16.8
2014-02-26,90,300000,16.8
2014-02-27,60,200000,16.8
2014-02-27,30,500000,16.8
2014-02-28,90,300000,16.8
2014-02-28,30,500000,16.8
2014-02-28,90,300000,16.8
2014-02-28,30,500000,16.8
2014-02-28,90,300000,16.8
2014-03-01,180,200000,16.8
2014-03-01,30,500000,16.8
2014-03-01,90,300000,16.8
2014-03-02,60,300000,16.8
2014-03-03,30,500000,16.8
2014-03-05,180,200000,16.8
2014-03-05,90,300000,16.8
2014-03-05,30,500000,16.8
2014-03-06,60,300000,16.8
2014-03-06,90,300000,16.8
2014-03-07,180,300000,16.8
2014-03-08,30,500000,16.8
2014-03-09,90,300000,16.8
2014-03-10,30,500000,16.8
2014-03-11,180,300000,16.8
2014-03-12,90,300000,16.8
2014-03-13,30,500000,16.8
2014-03-13,60,300000,16.8
2014-03-13,180,300000,16.8
2014-03-14,30,500000,16.8
2014-03-14,60,300000,16.8
2014-03-14,90,300000,16.8
2014-03-17,180,300000,16.8
2014-03-17,30,300000,16.8
2014-03-17,90,300000,16.8
2014-03-18,60,300000,16.8
2014-03-19,30,300000,16.8
2014-03-20,60,300000,16.8
2014-03-21,30,400000,16.8
2014-03-21,60,300000,16.8
2014-03-22,90,150000,16.8
2014-03-22,180,300000,16.8
2014-03-23,60,300000,16.8
2014-03-24,180,300000,16.8
2014-03-24,60,300000,16.8
2014-03-24,90,250000,16.8
2014-03-25,30,500000,16.8
2014-03-26,90,300000,16.8
2014-03-26,60,150000,16.8
2014-03-28,30,500000,16.8
2014-03-28,180,300000,16.8
2014-03-28,90,300000,16.8
2014-03-29,30,300000,16.8
2014-03-29,60,300000,16.8
2014-03-29,90,300000,16.8
2014-03-30,30,300000,16.8
2014-03-31,90,300000,16.8
2014-04-01,60,300000,16.8
2014-04-01,180,300000,16.8
2014-04-01,90,300000,16.8
2014-04-02,30,300000,16.8
2014-04-02,60,300000,16.8
2014-04-03,60,300000,16.8
2014-04-03,30,300000,16.8
2014-04-03,180,300000,16.8
2014-04-03,90,300000,16.8
2014-04-05,30,300000,16.8
2014-04-06,90,300000,16.8
2014-04-06,60,300000,16.8
2014-04-07,30,300000,16.8
2014-04-08,90,300000,16.8
2014-04-08,60,300000,16.8
2014-04-09,30,200000,16.8
2014-04-09,90,300000,16.8
2014-04-10,90,300000,16.8
2014-04-10,180,300000,16.8
2014-04-11,60,150000,16.8
2014-04-12,30,300000,16.8
2014-04-12,90,300000,16.8
2014-04-12,180,300000,16.8
2014-04-12,60,300000,16.8
2014-04-14,90,300000,16.8
2014-04-14,30,500000,16.8
2014-04-15,60,300000,16.8
2014-04-15,30,500000,16.8
2014-04-15,180,300000,16.8
2014-04-16,90,300000,16.8
2014-04-16,180,300000,16.8
2014-04-16,90,200000,16.8
2014-04-17,30,300000,16.8
2014-04-17,60,300000,16.8
2014-04-17,180,300000,16.8
2014-04-19,30,300000,16.8
2014-04-20,90,300000,16.8
2014-04-20,180,300000,16.8
2014-04-20,30,300000,16.8
2014-04-22,180,300000,16.8
2014-04-22,30,300000,16.8
2014-04-23,30,300000,16.8
2014-04-24,180,300000,16.8
2014-04-25,30,200000,16.8
2014-04-25,90,300000,16.8
2014-04-26,30,300000,16.8
2014-04-27,60,300000,16.8
2014-04-27,90,300000,16.8
2014-04-28,30,300000,16.8
2014-04-29,60,300000,16.8
2014-04-29,90,300000,16.8
2014-04-30,30,300000,16.8
2014-04-30,90,300000,16.8
2014-05-01,180,300000,16.8
2014-05-01,90,300000,16.8
2014-05-02,30,300000,16.8
2014-05-04,90,300000,16.8
2014-05-04,30,300000,16.8
2014-05-05,30,100000,16.8
2014-05-05,90,300000,16.8
2014-05-06,180,300000,16.8
2014-05-07,180,300000,16.8
2014-05-08,30,300000,16.8
2014-05-08,90,300000,16.8
2014-05-09,30,300000,16.8
2014-05-09,180,300000,16.8
2014-05-09,30,300000,16.8
2014-05-10,90,300000,16.8
2014-05-10,180,300000,16.8
2014-05-11,30,300000,16.8
2014-05-11,90,300000,16.8
2014-05-12,180,300000,16.8
2014-05-12,30,300000,16.8
2014-05-13,30,300000,16.8
2014-05-13,180,300000,16.8
2014-05-13,90,300000,16.8
2014-05-14,180,300000,16.8
2014-05-14,90,300000,16.8
2014-05-14,30,300000,16.8
2014-05-15,180,300000,16.8
2014-05-16,30,300000,16.8
2014-05-16,90,300000,16.8
2014-05-16,180,300000,16.8
2014-05-16,30,300000,16.8
2014-05-17,30,300000,16.8
2014-05-17,180,300000,16.8
2014-05-18,90,300000,16.8
2014-05-18,180,300000,16.8
2014-05-19,90,300000,16.8
2014-05-20,90,300000,16.8
2014-05-20,30,300000,16.8
2014-05-20,30,300000,16.8
2014-05-21,90,300000,16.8
2014-05-21,30,300000,16.8
2014-05-21,180,300000,16.8
2014-05-21,180,300000,16.8
2014-05-21,90,300000,16.8
2014-05-22,30,300000,16.8
2014-05-22,30,300000,16.8
2014-05-22,180,300000,16.8
2014-05-22,180,300000,16.8
2014-05-23,30,300000,16.8
2014-05-23,90,300000,16.8
2014-05-23,180,200000,16.8
2014-05-23,30,300000,16.8
2014-05-24,90,100000,16.8
2014-05-24,30,300000,16.8
2014-05-24,90,300000,16.8
2014-05-25,30,300000,16.8
2014-05-25,90,300000,16.8
2014-05-26,30,300000,16.8
2014-05-26,90,300000,16.8
2014-05-26,180,300000,16.8
2014-05-27,180,300000,16.8
2014-05-27,90,300000,16.8
2014-05-27,180,300000,16.8
2014-05-28,90,350000,16.8
2014-05-29,180,300000,16.8
2014-05-29,180,500000,16.8
2014-05-30,90,300000,16.8
2014-05-30,30,500000,16.8
2014-05-30,30,500000,16.8
2014-05-31,90,300000,16.8
2014-05-31,180,300000,16.8
2014-06-01,180,300000,16.8
2014-06-03,90,300000,16.8
2014-06-03,30,300000,16.8
2014-06-03,180,300000,16.8
2014-06-04,180,1300000,16.8
2014-06-04,30,500000,16.8
2014-06-04,180,300000,16.8
2014-06-04,90,300000,16.8
2014-06-05,90,300000,16.8
2014-06-06,30,500000,16.8
2014-06-07,180,300000,16.8
2014-06-08,30,500000,16.8
2014-06-09,90,300000,16.8
2014-06-09,180,300000,16.8
2014-06-10,30,500000,16.8
2014-06-11,180,300000,16.8
2014-06-11,30,500000,16.8
2014-06-12,30,500000,16.8
2014-06-12,90,300000,16.8
2014-06-13,90,300000,16.8
2014-06-13,30,500000,16.8
2014-06-13,30,200000,16.8
2014-06-14,180,800000,16.8
2014-06-14,30,1000000,16.8
2014-06-15,90,400000,16.8
2014-06-16,30,300000,16.8
2014-06-17,30,300000,16.8
2014-06-18,30,300000,16.8
2014-06-18,180,300000,16.8
2014-06-19,30,300000,16.8
2014-06-19,180,300000,16.8
2014-06-19,90,300000,16.8
2014-06-20,30,300000,16.8
2014-06-20,180,300000,16.8
2014-06-21,30,300000,16.8
2014-06-21,90,300000,16.8
2014-06-22,90,300000,16.8
2014-06-22,180,300000,16.8
2014-06-22,30,300000,16.8
2014-06-23,180,300000,16.8
2014-06-23,90,300000,16.8
2014-06-24,90,300000,16.8
2014-06-24,180,300000,16.8
2014-06-25,90,500000,16.8
2014-06-25,180,500000,16.8
2014-06-26,90,500000,16.8
2014-06-26,30,200000,16.8
2014-06-26,180,300000,16.8
2014-06-27,30,500000,16.8
2014-06-28,30,500000,16.8
2014-06-28,180,500000,16.8
2014-06-28,90,500000,16.8
2014-06-30,30,500000,16.8
2014-07-01,180,500000,16.8
2014-07-02,90,500000,16.8
2014-07-04,90,500000,16.8
2014-07-04,180,500000,16.8
2014-07-04,30,500000,16.8
2014-07-05,30,500000,16.8
2014-07-05,180,500000,16.8
2014-07-06,180,500000,16.8
2014-07-06,90,500000,16.8
2014-07-07,180,500000,16.8
2014-07-07,30,500000,16.8
2014-07-08,30,500000,16.8
2014-07-09,90,500000,16.8
2014-07-10,30,500000,16.8
2014-07-11,90,500000,16.8
2014-07-11,180,500000,16.8
2014-07-12,30,500000,16.8
2014-07-13,90,500000,16.8
2014-07-13,180,400000,16.8
2014-07-14,30,300000,16.8
2014-07-15,30,300000,16.8
2014-07-15,180,800000,16.8
2014-07-15,90,300000,16.8
2014-07-16,180,300000,16.8
2014-07-16,30,400000,16.8
2014-07-17,90,300000,16.8
2014-07-17,30,400000,16.8
2014-07-18,180,300000,16.8
2014-07-18,30,300000,16.8
2014-07-19,90,300000,16.8
2014-07-19,30,300000,16.8
2014-07-20,90,300000,16.8
2014-07-20,30,300000,16.8
2014-07-22,30,200000,16.8
2014-07-22,90,200000,16.8
2014-07-22,180,200000,16.8
2014-07-23,90,200000,16.8
2014-07-23,180,200000,16.8
,30,200000,16.8
2014-07-24,90,200000,16.8
2014-07-24,180,200000,16.8
2014-07-25,90,200000,16.8
2014-07-25,30,200000,16.8
2014-07-25,180,200000,16.8
2014-07-26,30,200000,16.8
2014-07-26,90,200000,16.8
2014-07-27,30,200000,16.8
2014-07-27,180,200000,16.8
2014-07-28,90,200000,16.8
2014-07-28,180,200000,16.8
2014-07-29,180,200000,16.8
2014-07-30,90,200000,16.8
2014-07-30,30,200000,16.8
2014-07-30,180,200000,16.8
2014-07-31,30,200000,16.8
2014-07-31,90,200000,16.8
2014-07-31,180,300000,16.8
2014-08-01,90,200000,16.8
2014-08-01,30,200000,16.8
2014-08-02,90,200000,16.8
2014-08-02,90,200000,16.8
2014-08-03,90,200000,16.8
2014-08-03,30,200000,16.8
2014-08-03,90,200000,16.8
2014-08-04,30,500000,16.8
2014-08-04,180,200000,16.8
2014-08-05,90,200000,16.8
2014-08-06,180,200000,16.8
2014-08-06,30,200000,16.8
2014-08-06,90,200000,16.8
2014-08-07,30,200000,16.8
2014-08-07,180,200000,16.8
2014-08-07,30,200000,16.8
2014-08-08,90,200000,16.8
2014-08-08,30,300000,16.8
2014-08-08,90,300000,16.8
2014-08-08,180,200000,16.8
2014-08-09,90,400000,16.8
2014-08-09,180,300000,16.8
2014-08-09,30,300000,16.8
2014-08-10,30,300000,16.8
2014-08-10,180,300000,16.8
2014-08-11,30,300000,16.8
2014-08-11,90,200000,16.8
2014-08-12,30,200000,16.8
2014-08-12,90,200000,16.8
2014-08-13,180,300000,16.8
2014-08-13,30,300000,16.8
2014-08-14,90,200000,16.8
2014-08-15,30,200000,16.8
2014-08-15,180,200000,16.8
2014-08-15,90,200000,16.8
2014-08-16,30,200000,16.8
2014-08-17,30,300000,16.8
2014-08-17,180,200000,16.8
2014-08-18,30,200000,16.8
2014-08-18,180,200000,16.8
2014-08-19,180,300000,16.8
2014-08-19,30,400000,16.8
2014-08-20,90,200000,16.8
2014-08-20,30,200000,16.8
2014-08-20,90,200000,16.8
2014-08-21,90,200000,16.8
2014-08-21,180,200000,16.8
2014-08-22,180,200000,16.8
2014-08-22,30,300000,16.8
2014-08-23,180,200000,16.8
2014-08-23,90,200000,16.8
2014-08-23,30,200000,16.8
2014-08-24,180,200000,16.8
